loc pos similarity 
>Chr1 5664004 179.0 
>Chr1 5667512 249.0 
>Chr1 5669250 423.0 
>Chr1 5670728 478.0 
>Chr1 5670900 211.0 
>Chr1 5673298 166.0 
>Chr1 5683994 250.0 
>Chr1 5685576 56.0 
>Chr1 5689782 148.0 
>Chr1 5690754 122.0 
>Chr1 5693682 114.0 
>Chr1 5695248 428.0 
>Chr1 5707382 159.0 
>Chr1 5718426 462.0 
>Chr1 5723872 329.0 
>Chr1 5724718 227.0 
>Chr1 5727328 492.0 
>Chr1 5731882 309.0 
>Chr1 5740540 155.0 
>Chr1 5749810 158.0 
>Chr1 5756318 225.0 
>Chr1 5767470 210.0 
>Chr1 5773264 223.0 
>Chr1 5777850 225.0 
>Chr1 5778122 282.0 
>Chr1 5781498 335.0 
>Chr1 5784970 129.0 
>Chr1 5787854 124.0 
>Chr1 5789428 133.0 
>Chr1 5799514 76.0 
>Chr1 5803440 108.0 
>Chr1 5803836 243.0 
>Chr1 5804100 479.0 
>Chr1 5804272 389.0 
>Chr1 5806354 178.0 
>Chr1 5807980 124.0 
>Chr1 5815040 131.0 
>Chr1 5818460 216.0 
>Chr1 5819674 74.0 
>Chr1 5825784 495.0 
>Chr1 5831628 104.0 
>Chr1 5832344 284.0 
>Chr1 5833526 121.0 
>Chr1 5834310 153.0 
>Chr1 5837798 180.0 
>Chr1 5840754 376.0 
>Chr1 5846480 359.0 
>Chr1 5855490 236.0 
>Chr1 5865258 96.0 
>Chr1 5867116 86.0 
>Chr1 5869382 62.0 
>Chr1 5875914 80.0 
>Chr1 5883968 212.0 
>Chr1 5889534 319.0 
>Chr1 5890502 457.0 
>Chr1 5899678 246.0 
>Chr1 5904956 187.0 
>Chr1 5910318 134.0 
>Chr1 5918066 243.0 
>Chr1 5920826 234.0 
>Chr1 5921758 99.0 
>Chr1 5923348 268.0 
>Chr1 5935662 194.0 
>Chr1 5938886 222.0 
>Chr1 5944760 90.0 
>Chr1 5954088 241.0 
>Chr1 5954296 421.0 
>Chr1 5960342 330.0 
>Chr1 5961624 89.0 
>Chr1 5968972 206.0 
>Chr1 5969778 170.0 
>Chr1 5971948 102.0 
>Chr1 5978812 248.0 
>Chr1 5982040 162.0 
>Chr1 5983750 315.0 
>Chr1 5987234 103.0 
>Chr1 5990894 165.0 
>Chr1 5994342 413.0 
>Chr1 6000276 352.0 
>Chr1 6001774 109.0 
>Chr1 6005018 241.0 
>Chr1 6011164 190.0 
>Chr1 6015522 84.0 
>Chr1 6017036 105.0 
>Chr1 6025028 342.0 
>Chr1 6047038 379.0 
>Chr1 6059424 79.0 
>Chr1 6064378 449.0 
>Chr1 6090412 151.0 
>Chr1 6094960 444.0 
>Chr1 6108512 461.0 
>Chr1 6109232 97.0 
>Chr1 6128964 95.0 
>Chr1 6134190 71.0 
>Chr1 6146596 155.0 
>Chr1 6152278 205.0 
>Chr1 6152866 272.0 
>Chr1 6156066 258.0 
>Chr1 6162166 233.0 
>Chr1 6165890 147.0 
>Chr1 6170482 237.0 
>Chr1 6171780 276.0 
>Chr1 6174524 363.0 
>Chr1 6181448 88.0 
>Chr1 6185592 84.0 
>Chr1 6191900 269.0 
>Chr1 6203724 383.0 
>Chr1 6213828 265.0 
>Chr1 6216460 288.0 
>Chr1 6220756 461.0 
>Chr1 6220924 449.0 
>Chr1 6233964 351.0 
>Chr1 6236086 210.0 
>Chr1 6237516 217.0 
>Chr1 6240154 97.0 
>Chr1 6247126 159.0 
>Chr1 6253822 195.0 
>Chr1 6257694 412.0 
>Chr1 6257826 352.0 
>Chr1 6259744 413.0 
>Chr1 6261110 166.0 
>Chr1 6267442 73.0 
>Chr1 6269136 167.0 
>Chr1 6271210 90.0 
>Chr1 6278582 145.0 
>Chr1 6286472 289.0 
>Chr1 6288362 153.0 
>Chr1 6295906 177.0 
>Chr1 6297992 130.0 
>Chr1 6303106 114.0 
>Chr1 6306698 50.0 
>Chr1 6340858 120.0 
>Chr1 6350748 96.0 
>Chr1 6353632 173.0 
>Chr1 6357740 187.0 
>Chr1 6367364 76.0 
>Chr1 6369102 104.0 
>Chr1 6374260 69.0 
>Chr1 6381628 241.0 
>Chr1 6386790 88.0 
>Chr1 6389970 390.0 
>Chr1 6394250 208.0 
>Chr1 6396100 415.0 
>Chr1 6400862 177.0 
>Chr1 6405892 86.0 
>Chr1 6409664 418.0 
>Chr1 6412508 274.0 
>Chr1 6412756 135.0 
>Chr1 6418910 468.0 
>Chr1 6424076 213.0 
>Chr1 6430012 216.0 
>Chr1 6432354 214.0 
>Chr1 6439110 209.0 
>Chr1 6443014 93.0 
>Chr1 6459068 241.0 
>Chr1 6461804 136.0 
>Chr1 6462732 181.0 
>Chr1 6467718 174.0 
>Chr1 6471482 171.0 
>Chr1 6488574 209.0 
>Chr1 6491278 154.0 
>Chr1 6492900 207.0 
>Chr1 6514012 113.0 
>Chr1 6523602 97.0 
>Chr1 6525472 78.0 
>Chr1 6528772 114.0 
>Chr1 6537714 242.0 
>Chr1 6538972 296.0 
>Chr1 6540778 406.0 
>Chr1 6540962 265.0 
>Chr1 6541948 217.0 
>Chr1 6555234 75.0 
>Chr1 6558854 110.0 
>Chr1 6564998 232.0 
>Chr1 6576908 209.0 
>Chr1 6579638 274.0 
>Chr1 6581328 277.0 
>Chr1 6581772 129.0 
>Chr1 6591308 361.0 
>Chr1 6591564 159.0 
>Chr1 6593026 472.0 
>Chr1 6593842 89.0 
>Chr1 6600414 151.0 
>Chr1 6602320 468.0 
>Chr1 6609380 459.0 
>Chr1 6609628 165.0 
>Chr1 6616764 91.0 
>Chr1 6618434 121.0 
>Chr1 6623232 449.0 
>Chr1 6628310 164.0 
>Chr1 6639070 416.0 
>Chr1 6644300 306.0 
>Chr1 6645754 70.0 
>Chr1 6649754 101.0 
>Chr1 6653110 267.0 
>Chr1 6663034 436.0 
>Chr1 6663446 106.0 
>Chr1 6670150 171.0 
>Chr1 6673518 291.0 
>Chr1 6680714 233.0 
>Chr1 6683670 90.0 
>Chr1 6684722 230.0 
>Chr1 6689132 56.0 
>Chr1 6689348 147.0 
>Chr1 6694410 482.0 
>Chr1 6704284 252.0 
>Chr1 6710260 300.0 
>Chr1 6722150 191.0 
>Chr1 6732108 212.0 
>Chr1 6747366 90.0 
>Chr1 6765254 374.0 
>Chr1 6768710 274.0 
>Chr1 6773364 397.0 
>Chr1 6786186 257.0 
>Chr1 6787096 144.0 
>Chr1 6789838 499.0 
>Chr1 6794096 473.0 
>Chr1 6796418 189.0 
>Chr1 6803710 139.0 
>Chr1 6804948 132.0 
>Chr1 6808292 160.0 
>Chr1 6808508 213.0 
>Chr1 6813714 94.0 
>Chr1 6820362 215.0 
>Chr1 6825400 314.0 
>Chr1 6825888 249.0 
>Chr1 6826700 166.0 
>Chr1 6827346 146.0 
>Chr1 6828534 296.0 
>Chr1 6832416 408.0 
>Chr1 6833024 169.0 
>Chr1 6836896 211.0 
>Chr1 6854332 93.0 
>Chr1 6857028 80.0 
>Chr1 6857296 258.0 
>Chr1 6863086 92.0 
>Chr1 6866406 189.0 
>Chr1 6868608 157.0 
>Chr1 6883570 214.0 
>Chr1 6884278 120.0 
>Chr1 6885340 325.0 
>Chr1 6889328 254.0 
>Chr1 6897534 127.0 
>Chr1 6904334 277.0 
>Chr1 6911642 124.0 
>Chr1 6913936 193.0 
>Chr1 6922198 447.0 
>Chr1 6927996 91.0 
>Chr1 6940338 73.0 
>Chr1 6941392 178.0 
>Chr1 6943502 69.0 
>Chr1 6945304 95.0 
>Chr1 6953390 202.0 
>Chr1 6953574 474.0 
>Chr1 6956008 152.0 
>Chr1 6957266 128.0 
>Chr1 6967618 52.0 
>Chr1 6976260 404.0 
>Chr1 6978122 402.0 
>Chr1 6979592 139.0 
>Chr1 6988986 93.0 
>Chr1 6997292 124.0 
>Chr1 6999302 91.0 
>Chr1 7006214 198.0 
>Chr1 7011660 310.0 
>Chr1 7015332 144.0 
>Chr1 7019650 211.0 
>Chr1 7023330 173.0 
>Chr1 7024302 51.0 
>Chr1 7038062 164.0 
>Chr1 7048230 181.0 
>Chr1 7049900 110.0 
>Chr1 7051246 183.0 
>Chr1 7053084 208.0 
>Chr1 7055486 207.0 
>Chr1 7059370 210.0 
>Chr1 7065614 130.0 
>Chr1 7071472 127.0 
>Chr1 7075188 370.0 
>Chr1 7076302 63.0 
>Chr1 7077588 130.0 
>Chr1 7081940 291.0 
>Chr1 7088820 212.0 
>Chr1 7092020 186.0 
>Chr1 7096044 122.0 
>Chr1 7096810 241.0 
>Chr1 7100210 166.0 
>Chr1 7102572 124.0 
>Chr1 7112002 314.0 
>Chr1 7129202 204.0 
>Chr1 7149854 402.0 
>Chr1 7153846 90.0 
>Chr1 7155500 153.0 
>Chr1 7158036 297.0 
>Chr1 7176000 157.0 
>Chr1 7177434 248.0 
>Chr1 7178350 288.0 
>Chr1 7185434 172.0 
>Chr1 7186376 265.0 
>Chr1 7195758 169.0 
>Chr1 7197024 118.0 
>Chr1 7198298 195.0 
>Chr1 7202762 424.0 
>Chr1 7215132 133.0 
>Chr1 7216786 395.0 
>Chr1 7220230 137.0 
>Chr1 7223910 322.0 
>Chr1 7227506 174.0 
>Chr1 7230730 283.0 
>Chr1 7236264 87.0 
>Chr1 7240510 238.0 
>Chr1 7240694 476.0 
>Chr1 7241920 267.0 
>Chr1 7245034 259.0 
>Chr1 7249736 218.0 
>Chr1 7258202 320.0 
>Chr1 7259764 123.0 
>Chr1 7260736 162.0 
>Chr1 7265222 99.0 
>Chr1 7275978 296.0 
>Chr1 7277716 207.0 
>Chr1 7278982 355.0 
>Chr1 7279842 275.0 
>Chr1 7287884 146.0 
>Chr1 7290482 448.0 
>Chr1 7302544 371.0 
>Chr1 7325102 159.0 
>Chr1 7333708 306.0 
>Chr1 7340696 126.0 
>Chr1 7345886 482.0 
>Chr1 7358212 412.0 
>Chr1 7362670 215.0 
>Chr1 7372256 145.0 
>Chr1 7380826 145.0 
>Chr1 7384506 114.0 
>Chr1 7385840 121.0 
>Chr1 7393316 199.0 
>Chr1 7400300 310.0 
>Chr1 7401926 216.0 
>Chr1 7409258 155.0 
>Chr1 7412478 171.0 
>Chr1 7417316 98.0 
>Chr1 7429322 109.0 
>Chr1 7432782 176.0 
>Chr1 7452924 432.0 
>Chr1 7455408 472.0 
>Chr1 7457854 75.0 
>Chr1 7470728 110.0 
>Chr1 7488702 345.0 
>Chr1 7489210 68.0 
>Chr1 7491672 97.0 
>Chr1 7497884 338.0 
>Chr1 7502284 473.0 
>Chr1 7503602 298.0 
>Chr1 7505536 263.0 
>Chr1 7506222 83.0 
>Chr1 7517194 148.0 
>Chr1 7519636 89.0 
>Chr1 7525460 71.0 
>Chr1 7527226 76.0 
>Chr1 7528502 178.0 
>Chr1 7545846 281.0 
>Chr1 7546856 441.0 
>Chr1 7554044 210.0 
>Chr1 7556094 218.0 
>Chr1 7557292 268.0 
>Chr1 7565834 339.0 
>Chr1 7569270 404.0 
>Chr1 7571236 121.0 
>Chr1 7582256 123.0 
>Chr1 7588772 140.0 
>Chr1 7592560 441.0 
>Chr1 7596092 83.0 
>Chr1 7603648 223.0 
>Chr1 7605418 197.0 
>Chr1 7606348 116.0 
>Chr1 7616772 224.0 
>Chr1 7619310 156.0 
>Chr1 7620488 109.0 
>Chr1 7621862 72.0 
>Chr1 7632454 173.0 
>Chr1 7638472 124.0 
>Chr1 7641452 305.0 
>Chr1 7656000 168.0 
>Chr1 7657186 89.0 
>Chr1 7660802 83.0 
>Chr1 7665456 126.0 
>Chr1 7666600 164.0 
>Chr1 7670064 75.0 
>Chr1 7672964 123.0 
>Chr1 7675018 320.0 
>Chr1 7679010 114.0 
>Chr1 7687176 411.0 
>Chr1 7688966 478.0 
>Chr1 7691654 188.0 
>Chr1 7691886 231.0 
>Chr1 7692282 257.0 
>Chr1 7692734 168.0 
>Chr1 7702746 113.0 
>Chr1 7712284 264.0 
>Chr1 7721808 366.0 
>Chr1 7724266 61.0 
>Chr1 7728504 356.0 
>Chr1 7739040 140.0 
>Chr1 7748646 286.0 
>Chr1 7755090 336.0 
>Chr1 7755890 210.0 
>Chr1 7757396 130.0 
>Chr1 7766936 136.0 
>Chr1 7775116 259.0 
>Chr1 7775898 442.0 
>Chr1 7788052 484.0 
>Chr1 7795960 426.0 
>Chr1 7797358 349.0 
>Chr1 7802040 455.0 
>Chr1 7804142 162.0 
>Chr1 7810750 133.0 
>Chr1 7813108 225.0 
>Chr1 7814426 231.0 
>Chr1 7814622 398.0 
>Chr1 7816224 240.0 
>Chr1 7817694 85.0 
>Chr1 7823112 191.0 
>Chr1 7835986 231.0 
>Chr1 7841060 411.0 
>Chr1 7844264 98.0 
>Chr1 7845096 320.0 
>Chr1 7847484 390.0 
>Chr1 7852650 208.0 
>Chr1 7856378 223.0 
>Chr1 7859814 90.0 
>Chr1 7867402 199.0 
>Chr1 7870790 163.0 
>Chr1 7873670 98.0 
>Chr1 7876232 86.0 
>Chr1 7885154 175.0 
>Chr1 7900044 136.0 
>Chr1 7903736 250.0 
>Chr1 7907464 257.0 
>Chr1 7913482 426.0 
>Chr1 7916742 113.0 
>Chr1 7918540 428.0 
>Chr1 7926782 210.0 
>Chr1 7934514 424.0 
>Chr1 7947346 262.0 
>Chr1 7950264 281.0 
>Chr1 7952684 89.0 
>Chr1 7962976 125.0 
>Chr1 7973676 119.0 
>Chr1 7980532 114.0 
>Chr1 7983900 178.0 
>Chr1 7984776 172.0 
>Chr1 7993086 46.0 
>Chr1 7997900 258.0 
>Chr1 7999682 460.0 
>Chr1 8005592 266.0 
>Chr1 8010670 137.0 
>Chr1 8014690 157.0 
>Chr1 8028702 121.0 
>Chr1 8028846 483.0 
>Chr1 8030028 456.0 
>Chr1 8040932 91.0 
>Chr1 8042750 117.0 
>Chr1 8043936 311.0 
>Chr1 8044128 294.0 
>Chr1 8058672 169.0 
>Chr1 8060410 173.0 
>Chr1 8061604 267.0 
>Chr1 8061840 212.0 
>Chr1 8064988 230.0 
>Chr1 8067506 81.0 
>Chr1 8068568 293.0 
>Chr1 8073438 109.0 
>Chr1 8075212 471.0 
>Chr1 8084134 66.0 
>Chr1 8099696 240.0 
>Chr1 8109010 137.0 
>Chr1 8110600 291.0 
>Chr1 8119770 289.0 
>Chr1 8120006 428.0 
>Chr1 8124292 122.0 
>Chr1 8130222 151.0 
>Chr1 8134496 83.0 
>Chr1 8141628 143.0 
>Chr1 8146650 291.0 
>Chr1 8147362 152.0 
>Chr1 8153056 99.0 
>Chr1 8156640 131.0 
>Chr1 8158130 172.0 
>Chr1 8159812 432.0 
>Chr1 8161102 273.0 
>Chr1 8168926 231.0 
>Chr1 8170360 62.0 
>Chr1 8175914 223.0 
>Chr1 8177240 223.0 
>Chr1 8182962 295.0 
>Chr1 8183784 222.0 
>Chr1 8185238 179.0 
>Chr1 8186182 319.0 
>Chr1 8190456 372.0 
>Chr1 8191064 106.0 
>Chr1 8192830 96.0 
>Chr1 8193442 267.0 
>Chr1 8196190 156.0 
>Chr1 8201956 245.0 
>Chr1 8206674 212.0 
>Chr1 8221394 467.0 
>Chr1 8238522 358.0 
>Chr1 8243376 86.0 
>Chr1 8247684 128.0 
>Chr1 8265974 161.0 
>Chr1 8267772 441.0 
>Chr1 8268612 76.0 
>Chr1 8269538 212.0 
>Chr1 8271868 210.0 
>Chr1 8273346 172.0 
>Chr1 8275484 68.0 
>Chr1 8284422 162.0 
>Chr1 8290490 426.0 
>Chr1 8291274 274.0 
>Chr1 8297606 235.0 
>Chr1 8303260 92.0 
>Chr1 8306016 128.0 
>Chr1 8307786 73.0 
>Chr1 8311534 320.0 
>Chr1 8325254 214.0 
>Chr1 8327648 206.0 
>Chr1 8329138 419.0 
>Chr1 8329750 89.0 
>Chr1 8339166 89.0 
>Chr1 8340358 136.0 
>Chr1 8343274 123.0 
>Chr1 8344456 99.0 
>Chr1 8346642 151.0 
>Chr1 8349906 270.0 
>Chr1 8360770 224.0 
>Chr1 8361900 312.0 
>Chr1 8374654 464.0 
>Chr1 8374910 405.0 
>Chr1 8375230 309.0 
>Chr1 8379964 161.0 
>Chr1 8382126 83.0 
>Chr1 8387784 251.0 
>Chr1 8391698 377.0 
>Chr1 8394456 79.0 
>Chr1 8399222 229.0 
>Chr1 8400516 100.0 
>Chr1 8401500 157.0 
>Chr1 8404332 123.0 
>Chr1 8410948 149.0 
>Chr1 8418376 293.0 
>Chr1 8430538 145.0 
>Chr1 8434410 198.0 
>Chr1 8446648 385.0 
>Chr1 8450304 147.0 
>Chr1 8452418 131.0 
>Chr1 8453184 149.0 
>Chr1 8470996 462.0 
>Chr1 8475674 100.0 
>Chr1 8486526 227.0 
>Chr1 8490570 247.0 
>Chr1 8498756 254.0 
>Chr1 8500398 170.0 
>Chr1 8503874 323.0 
>Chr1 8509000 352.0 
>Chr1 8527540 79.0 
>Chr1 8529030 94.0 
>Chr1 8530692 97.0 
>Chr1 8535718 90.0 
>Chr1 8540596 344.0 
>Chr1 8546194 71.0 
>Chr1 8556786 159.0 
>Chr1 8559232 152.0 
>Chr1 8569320 212.0 
>Chr1 8571202 221.0 
>Chr1 8574118 269.0 
>Chr1 8574234 454.0 
>Chr1 8582844 152.0 
>Chr1 8584834 195.0 
>Chr1 8598698 257.0 
>Chr1 8604736 174.0 
>Chr1 8614236 204.0 
>Chr1 8637926 219.0 
>Chr1 8640882 246.0 
>Chr1 8641366 70.0 
>Chr1 8642696 170.0 
>Chr1 8647514 170.0 
>Chr1 8651718 461.0 
>Chr1 8657044 195.0 
>Chr1 8669498 55.0 
>Chr1 8670304 227.0 
>Chr1 8673820 131.0 
>Chr1 8680034 101.0 
>Chr1 8683002 202.0 
>Chr1 8689402 331.0 
>Chr1 8699116 305.0 
>Chr1 8700366 77.0 
>Chr1 8714734 99.0 
>Chr1 8717510 94.0 
>Chr1 8722656 83.0 
>Chr1 8726548 398.0 
>Chr1 8728674 191.0 
>Chr1 8728998 78.0 
>Chr1 8732330 108.0 
>Chr1 8744716 124.0 
>Chr1 8745998 139.0 
>Chr1 8749090 132.0 
>Chr1 8751076 98.0 
>Chr1 8759174 477.0 
>Chr1 8759386 71.0 
>Chr1 8770702 378.0 
>Chr1 8786584 108.0 
>Chr1 8792996 108.0 
>Chr1 8797036 233.0 
>Chr1 8798430 250.0 
>Chr1 8809390 113.0 
>Chr1 8816900 218.0 
>Chr1 8827688 184.0 
>Chr1 8829326 324.0 
>Chr1 8833146 412.0 
>Chr1 8835484 101.0 
>Chr1 8840534 442.0 
>Chr1 8858014 122.0 
>Chr1 8859600 229.0 
>Chr1 8864158 90.0 
>Chr1 8868306 453.0 
>Chr1 8906478 426.0 
>Chr1 8910026 100.0 
>Chr1 8917742 85.0 
>Chr1 8924130 410.0 
>Chr1 8931310 86.0 
>Chr1 8952282 63.0 
>Chr1 8953444 398.0 
>Chr1 8956338 327.0 
>Chr1 8957972 494.0 
>Chr1 8959282 107.0 
>Chr1 8960844 157.0 
>Chr1 8970338 366.0 
>Chr1 8986240 77.0 
>Chr1 8988872 229.0 
>Chr1 9012964 64.0 
>Chr1 9017604 215.0 
>Chr1 9018150 499.0 
>Chr1 9023804 228.0 
>Chr1 9029874 117.0 
>Chr1 9041116 425.0 
>Chr1 9043778 187.0 
>Chr1 9053438 281.0 
>Chr1 9060698 144.0 
>Chr1 9074350 403.0 
>Chr1 9074602 164.0 
>Chr1 9094784 418.0 
>Chr1 9106022 494.0 
>Chr1 9111732 147.0 
>Chr1 9113842 122.0 
>Chr1 9116594 70.0 
>Chr1 9155222 491.0 
>Chr1 9155346 381.0 
>Chr1 9157568 205.0 
>Chr1 9159258 86.0 
>Chr1 9160784 71.0 
>Chr1 9166354 80.0 
>Chr1 9171292 91.0 
>Chr1 9180972 479.0 
>Chr1 9183018 209.0 
>Chr1 9185616 368.0 
>Chr1 9191496 275.0 
>Chr1 9192072 198.0 
>Chr1 9198006 497.0 
>Chr1 9198400 230.0 
>Chr1 9198672 344.0 
>Chr1 9201330 190.0 
>Chr1 9211334 334.0 
>Chr1 9221198 308.0 
>Chr1 9222968 126.0 
>Chr1 9225182 123.0 
>Chr1 9243470 177.0 
>Chr1 9244788 319.0 
>Chr1 9259148 350.0 
>Chr1 9264904 188.0 
>Chr1 9278114 458.0 
>Chr1 9287064 136.0 
>Chr1 9288778 229.0 
>Chr1 9293168 118.0 
>Chr1 9308738 306.0 
>Chr1 9314096 125.0 
>Chr1 9323018 429.0 
>Chr1 9323910 292.0 
>Chr1 9328552 124.0 
>Chr1 9334518 96.0 
>Chr1 9338812 250.0 
>Chr1 9339644 277.0 
>Chr1 9341202 214.0 
>Chr1 9344854 88.0 
>Chr1 9353520 66.0 
>Chr1 9354398 396.0 
>Chr1 9354546 281.0 
>Chr1 9366964 176.0 
>Chr1 9370612 81.0 
>Chr1 9386134 207.0 
>Chr1 9391392 117.0 
>Chr1 9392834 105.0 
>Chr1 9397130 168.0 
>Chr1 9398120 59.0 
>Chr1 9400982 369.0 
>Chr1 9402288 319.0 
>Chr1 9402776 372.0 
>Chr1 9403598 133.0 
>Chr1 9419192 386.0 
>Chr1 9419756 262.0 
>Chr1 9424558 81.0 
>Chr1 9429912 90.0 
>Chr1 9435302 289.0 
>Chr1 9443728 207.0 
>Chr1 9445658 251.0 
>Chr1 9447132 223.0 
>Chr1 9452970 101.0 
>Chr1 9454768 241.0 
>Chr1 9454992 84.0 
>Chr1 9464896 172.0 
>Chr1 9478676 258.0 
>Chr1 9493624 346.0 
>Chr1 9494774 132.0 
>Chr1 9512914 59.0 
>Chr1 9516438 86.0 
>Chr1 9519714 106.0 
>Chr1 9526142 253.0 
>Chr1 9533038 137.0 
>Chr1 9545824 234.0 
>Chr1 9545980 282.0 
>Chr1 9554302 193.0 
>Chr1 9561226 231.0 
>Chr1 9561930 152.0 
>Chr1 9579960 81.0 
>Chr1 9613522 280.0 
>Chr1 9626380 183.0 
>Chr1 9631470 143.0 
>Chr1 9638718 252.0 
>Chr1 9643672 93.0 
>Chr1 9657080 245.0 
>Chr1 9679650 496.0 
>Chr1 9679786 383.0 
>Chr1 9690302 202.0 
>Chr1 9692380 366.0 
>Chr1 9694694 262.0 
>Chr1 9711778 212.0 
>Chr1 9727660 120.0 
>Chr1 9732974 71.0 
>Chr1 9750094 139.0 
>Chr1 9754438 251.0 
>Chr1 9764326 83.0 
>Chr1 9764846 95.0 
>Chr1 9767566 411.0 
>Chr1 9770256 371.0 
>Chr1 9780252 140.0 
>Chr1 9781914 211.0 
>Chr1 9787036 113.0 
>Chr1 9794540 112.0 
>Chr1 9795394 109.0 
>Chr1 9810190 274.0 
>Chr1 9816802 220.0 
>Chr1 9831330 114.0 
>Chr1 9859338 151.0 
>Chr1 9865694 178.0 
>Chr1 9867920 84.0 
>Chr1 9869650 244.0 
>Chr1 9874364 107.0 
>Chr1 9878364 70.0 
>Chr1 9894210 486.0 
>Chr1 9895768 117.0 
>Chr1 9902428 153.0 
>Chr1 9905696 128.0 
>Chr1 9912400 177.0 
>Chr1 9913372 142.0 
>Chr1 9921150 128.0 
>Chr1 9923240 115.0 
>Chr1 9928886 299.0 
>Chr1 9929190 260.0 
>Chr1 9940006 134.0 
>Chr1 9940944 395.0 
>Chr1 9947664 146.0 
>Chr1 9949266 150.0 
>Chr1 9961540 184.0 
>Chr1 9962680 130.0 
>Chr1 9967438 308.0 
>Chr1 9972404 203.0 
>Chr1 9973674 123.0 
>Chr1 9979524 353.0 
>Chr1 9990356 97.0 
>Chr1 10003952 91.0 
>Chr1 10004456 266.0 
>Chr1 10010002 314.0 
>Chr1 10011412 199.0 
>Chr1 10015008 266.0 
>Chr1 10016122 486.0 
>Chr1 10019602 104.0 
>Chr1 10028504 84.0 
>Chr1 10031856 85.0 
>Chr1 10046300 264.0 
>Chr1 10048406 170.0 
>Chr1 10059416 313.0 
>Chr1 10060700 94.0 
>Chr1 10069062 261.0 
>Chr1 10076242 124.0 
>Chr1 10078722 75.0 
>Chr1 10082154 244.0 
>Chr1 10085854 125.0 
>Chr1 10087840 113.0 
>Chr1 10097294 98.0 
>Chr1 10098192 174.0 
>Chr1 10101824 442.0 
>Chr1 10102784 489.0 
>Chr1 10104226 83.0 
>Chr1 10105444 186.0 
>Chr1 10107110 250.0 
>Chr1 10110730 401.0 
>Chr1 10118406 440.0 
>Chr1 10119216 102.0 
>Chr1 10127252 401.0 
>Chr1 10129640 322.0 
>Chr1 10130376 325.0 
>Chr1 10132022 254.0 
>Chr1 10134192 150.0 
>Chr1 10136496 187.0 
>Chr1 10139430 230.0 
>Chr1 10144272 88.0 
>Chr1 10148770 153.0 
>Chr1 10155132 319.0 
>Chr1 10156246 308.0 
>Chr1 10157500 463.0 
>Chr1 10159766 81.0 
>Chr1 10162854 274.0 
>Chr1 10178572 87.0 
>Chr1 10191514 67.0 
>Chr1 10193596 302.0 
>Chr1 10201898 352.0 
>Chr1 10214084 118.0 
>Chr1 10227636 107.0 
>Chr1 10242632 442.0 
>Chr1 10247058 319.0 
>Chr1 10249200 362.0 
>Chr1 10251534 355.0 
>Chr1 10252928 291.0 
>Chr1 10259956 65.0 
>Chr1 10261550 70.0 
>Chr1 10262996 56.0 
>Chr1 10264574 71.0 
>Chr1 10276680 425.0 
>Chr1 10280260 457.0 
>Chr1 10288160 411.0 
>Chr1 10288990 110.0 
>Chr1 10297696 124.0 
>Chr1 10299326 107.0 
>Chr1 10303534 56.0 
>Chr1 10306998 130.0 
>Chr1 10308036 69.0 
>Chr1 10312324 107.0 
>Chr1 10313626 432.0 
>Chr1 10321350 80.0 
>Chr1 10331326 367.0 
>Chr1 10333440 225.0 
>Chr1 10352330 127.0 
>Chr1 10358978 140.0 
>Chr1 10359730 237.0 
>Chr1 10366334 68.0 
>Chr1 10369570 293.0 
>Chr1 10371144 397.0 
>Chr1 10377952 402.0 
>Chr1 10378880 350.0 
>Chr1 10381692 299.0 
>Chr1 10387738 98.0 
>Chr1 10396204 300.0 
>Chr1 10396784 380.0 
>Chr1 10399884 105.0 
>Chr1 10403548 169.0 
>Chr1 10405494 149.0 
>Chr1 10410036 239.0 
>Chr1 10410252 301.0 
>Chr1 10414076 286.0 
>Chr1 10420380 484.0 
>Chr1 10422706 219.0 
>Chr1 10423002 154.0 
>Chr1 10429846 486.0 
>Chr1 10432346 239.0 
>Chr1 10436646 95.0 
>Chr1 10437868 262.0 
>Chr1 10440972 161.0 
>Chr1 10441752 268.0 
>Chr1 10442116 116.0 
>Chr1 10447154 255.0 
>Chr1 10447980 417.0 
>Chr1 10450850 431.0 
>Chr1 10455280 192.0 
>Chr1 10456160 119.0 
>Chr1 10472568 268.0 
>Chr1 10478046 83.0 
>Chr1 10480120 482.0 
>Chr1 10480280 225.0 
>Chr1 10480780 117.0 
>Chr1 10488958 449.0 
>Chr1 10521964 113.0 
>Chr1 10523294 324.0 
>Chr1 10527094 81.0 
>Chr1 10536624 176.0 
>Chr1 10539092 78.0 
>Chr1 10549014 451.0 
>Chr1 10551774 295.0 
>Chr1 10558862 133.0 
>Chr1 10564764 229.0 
>Chr1 10578384 307.0 
>Chr1 10578624 464.0 
>Chr1 10580246 101.0 
>Chr1 10585024 436.0 
>Chr1 10585700 144.0 
>Chr1 10587470 230.0 
>Chr1 10597554 88.0 
>Chr1 10601098 79.0 
>Chr1 10622904 354.0 
>Chr1 10623752 242.0 
>Chr1 10628334 204.0 
>Chr1 10631028 140.0 
>Chr1 10637992 87.0 
>Chr1 10640644 77.0 
>Chr1 10645814 85.0 
>Chr1 10650194 478.0 
>Chr1 10659978 198.0 
>Chr1 10665292 154.0 
>Chr1 10677826 496.0 
>Chr1 10681422 243.0 
>Chr1 10688166 488.0 
>Chr1 10691366 96.0 
>Chr1 10701036 269.0 
